id,true_error,text,meta.Binary,true_label,given_label
106892,0,Who deleted it? Would I be violating due process if I undeleted it?,0,13.0,17.0
168306,0,So I take it you live in Perth? Have you ever been to Virginia?,0,13.0,9.0
555971,0,"Just an FYI, I replied at FPOC. How many lists would you prefer?",1,17.0,19.0
531742,1,"I took a quick look and I'm not up to reading through it properly at the moment. :) I'll be back on here tomorrow morning and I'll have a look then, if that's OK?",1,17.0,25.0
521730,0,To me these two bits of TeX look identical after they're rendered.  Can you explain the advantage of the latter format (since you've made a point of changing from the first to the second form in some articles)?,-1,13.0,5.0
622646,0,Please don't talk like a robot. What harm did it do?,-1,9.0,2.0
160048,0,"yes, but we are hardly debating that edit that hasnt stood in the last few days anywway and certainly isnt an issue right now. What of that edit do you currently object to with such vehemence?",-1,9.0,5.0
306049,0,What page is this? Why was it deleted?,-1,9.0,13.0
483027,1,"I have an e-mail set up in wikipedia, but I normally keep it disabled. Are you online right now?",0,13.0,21.0
480208,0,"All my edits to clear Lloyd George disappeared from the running count. They haven't been undone, is this a bug?",0,13.0,9.0
71508,0,Is there a <url> for these? How should I spell priviledge and appologise?,0,13.0,13.0
294901,0,"I'm sorry, but I don't have time at the moment - my dissertation is calling my name. Have you tried any of the other <url>?",0,17.0,9.0
416730,0,Thank you for taking the time to dig up the references. Are you planning on integrating them into the article sometime soon?,1,21.0,17.0
109909,1,"Someone has Blocked the whole Opera mini Browser, as you know even i use my Mobile-Opera for editing. can you please help?",1,17.0,25.0
473852,0,"More a bot to flag articles where persondata and defaultsort disagree, so that humans can check which is correct. I presume your bot already detects cases where DEFAULTSORT and listas disagree?",0,13.0,17.0
451272,0,"Likewise there is some discussion at <url>, where <url> is categorising itself and its documenttation. Could you please fix that as well?",1,17.0,9.0
146935,1,"Hello Glacier109, I am contacting you because in golf they put Money not Winnings as the standard on most leaderboards used at the end of tournaments.  I am just wondering why you selected the word winnings?",-1,9.0,17.0
621204,1,"As you may have seen, <url> was also blocked for the same time. In the light of his pledge to stay away from the article, can you give me an assurance that you will not be disruptive?",-1,9.0,22.0
126015,1,I don't remember where but I could've sworn I'd seen it on Yahoo that <url> and <url> did performances that were about the 2009 VMA incident? I found the performance for the 2010 VMA of <url> but didn't Kanye do one that had to do with Taylor?,0,13.0,21.0
238442,0,"Yet you did violate <url> and could be blocked right now. If that edit recurred, would you revert it again?",-1,13.0,5.0
627980,0,"How about this for a novel solution?  The next time a banned editor posts something to your page, why not delete it yourself with an edit summary of ""Sorry, I'm topic-banned from discussing this""?",-1,9.0,13.0
185258,0,Da ti mene nisi sa nekim pobrkao? Kakve ja veze imam sa tim Faust Vranu010diu0107em?,0,13.0,13.0
330322,0,"Thank you so much! I hope it's allright if I move it to my front page, at least when the talk has to be archived?",1,21.0,13.0
338150,0,Eight more articles semi-protected. How many of these damned T & J articles are there?,-1,9.0,4.0
163261,1,"Is the caption ""Steelhead trout has been said to exist in Aliso Creek..."" grammatically correct?  Should it be ""have been"", referring to the trout as a group?",0,13.0,25.0
574731,0,# And what evidence do you have that I am committing revenge?  Revenge for what?,-1,9.0,4.0
108276,1,Check out the devanagari on Heart Sutra. Is that what you wanted?,0,13.0,21.0
620647,0,"Oh, no, sorry. Why do you want to talk to me on IRC?",-1,9.0,7.0
267842,0,Probably I would have to do quite a bit of alteration in wording. Is that O.K?,1,17.0,13.0
373259,0,"Howcheng, <url>u2014Great pic, but needs size, and the readers are caught between small at 550px or huge at full res. I wonder whether 600px would be possible, with a link to the interactive wideview function at the end of the blurb?",0,13.0,19.0
382802,0,"Since Wikipedia is moving towards dual-licensing (GFDL + CC-BY-SA 3.0), will Wikizine be also convert to dual-licenses? Or will it remain GFDL only?",0,13.0,13.0
336645,0,"The image is only used on ONE page - the site of the film.  What is the problem here, and how does it violate wikipedia policy?",-1,9.0,13.0
369611,0,"While browsing wikipedia for missing pages to write i saw it on your things to do list. Assuming he's a poet, do you mean <url>?",-1,13.0,9.0
464033,0,"You said that the Category: ""Songs Performed on 'Make Your Own Kind Of Music'"" might be deleted. Could you explain your reasoning?",0,13.0,17.0
5708,0,"One question - how come the page is marked as ""in dispute""?  The data that is currently posted isn't in dispute, correct?",-1,13.0,9.0
438343,0,"Hello, I noticed you recently did a lot of work on the ''<url>'' page. I was wondering if you know of the origin of the word ""Nassarius"" - its etymology/ what is it named after?",1,21.0,13.0
377951,1,"Looks like you've been a bit inactive lately, but on the off-chance you check in soon, take a look at <url> and <url>.  You're probably the most familiar with CoM's style and brand of hostility, do you think Freakshownerd here is his sock?",-1,17.0,1.0
493035,0,I noticed you delinked 1993 in the MGM Grand Las Vegas article <url>.  What is MoS?,0,13.0,19.0
630540,1,Still at 1024 x 768 here '''Zangar''' and still looks fine to me. What about putting one of the images into the infobox using the piped 'static image=' parameter?,0,13.0,21.0
279097,0,Ok I've moved <url> back to <url>. Oleg you want to write something on the talk page about the move?,0,13.0,15.0
155694,0,"I see you've added <url> to the category ""Jewish-Canadians"".  What is your source for this?",-1,13.0,9.0
169115,0,What is your take on <url>?  And is there a guideline or policy stated somewhere that covers this?,0,17.0,13.0
500465,1,I'm changing over to your Rangers idea. Any way we could get a fairly obvious link to 2006-07 season page on the main <url> article?,0,13.0,21.0
442366,0,"What is the most common way to spell the first paragraph of an intro? is it ""lede"" or ""lead"" or something else?",0,13.0,13.0
287502,0,"Hey Dan, I see you around but we haven't talked in a bit. What are you up to these days?",1,17.0,13.0
93100,0,"David - On looking through the list of the various Israel Prize categories the Israel Prize Categories page, I note that architecture appears twice, once as ""Category:Israel Prize in architecture recipients"" and again as ""Category:Israel Prize recipients in architecture"". Are you aware of how to delete the second category?",0,13.0,17.0
402019,0,Hi Fropuff. How do you convert your commutative diagrams from LaTeX to PNG?,1,17.0,20.0
256896,0,"Btw, what's ""WPC MOS"", and where/when was it decided that we don't use volume indicators? Why is this, and how do we distinguish between different volumes of series when mentioning issue numbers?",-1,13.0,9.0
625364,0,"We already list Latvia, Lithuania and Estonia separately. Along with Belarus and Ukraine, that doesn't leave much of the USSR that was occupied, does it?",-1,13.0,9.0
624354,0,You're unblocked. Do you want to discuss what the article should be named?,1,17.0,20.0
279547,0,"if you think ""Sheffer Stroke"" is less common than ""Logical NAND""??",0,13.0,9.0
219902,0,"I think some of those ""citation needed"" cases are on the Oldest Britain's website. Are those considered ""validated""?",0,13.0,17.0
497866,0,You say; ''I don't preview TfD before I close it each day.''  How do you then determine consensus?,0,13.0,17.0
219905,0,P.S. What 111-year-old Swiss case?,0,13.0,13.0
363654,0,<url> reminded me of a report I want to file about Asad. May I?,1,17.0,21.0
483696,0,"He's back <url>, <url> as <url>.  Also, in the future would you rather me just post these to <url>, or do you just want to continue handeling him?",0,13.0,17.0
117569,0,Maybe the ip adress is blocked???,0,13.0,15.0
224970,0,"Per <url>, edits that change the meaning of an article shouldn't normally be marked as minor.  Looking at your recent contributions, I see they're all marked as minor... perhaps you've inadvertantly ticked the ""Mark all edits minor by default"" check box in the Editing tab of your user preferences?",0,17.0,12.0
476109,0,Why isn't <url> included there? Is it possible there's a redirect in it's place?,-1,13.0,9.0
551502,0,"Umm... isn't the template page itself semi-protected? If so, then shouldn't it be in the category?",-1,9.0,5.0
204849,0,"If the llamas of Peru spoke Spanish, and one asked the other, ''xbfCxf3mo se llama?'', would he get confused?",-1,13.0,9.0
119791,1,"Hey, why do you edit the standings when a game isnxb4t over??",-1,13.0,1.0
536120,0,"Hi -i am editing the Juan Martin article with guitar technique information,and user addhoc is deleting all my writing. Please,what do i do about this?",1,17.0,21.0
626927,0,Do you sign your name using 4 tildes? (<nowiki>~~~~</nowiki>)?,0,13.0,7.0
575597,1,On this <url> you set the longitude seconds to 67 when converting  to a template.  Any idea what the real value should be?,0,13.0,21.0
618958,0,"Yes, that was really necessary. What's wrong with establishing uniformity in CASH articles?",-1,9.0,12.0
629913,0,"Nice work!  Since you dug up some information on Fahnbulleh, I'm curious u2014 do you know what relation he is to Ambassador Henry Fahnbulleh, whom Tubman accused of an attempted coup?",1,21.0,25.0
389087,0,"Don't push it, Zachary. Can you give me proof of the existence of ""MusicMaximum Hot 100""?",-1,9.0,4.0
603317,0,"I really had intended ot get back to this, and to get out to see it.   How about:   ....that <url> was built from plans found in the <url>'s pocket when he died of a heart attack?",0,13.0,5.0
143,0,"Good work on the canal junctions! Where appropriate, do you think we should give the nearest pedestrian access point, from the road (as opposed to canal) network?",1,25.0,19.0
514311,0,"Perhaps an essay could clarify this? ""Be Assertive, not Aggressive"", or ""Act like a Professional""?",0,13.0,9.0
191008,0,"I read the diff upside down or something... Glad someone is keeping an eye on me :) I'm mainly doing stuff over here <url> these days, what are you up to currently? Still concentrating on the Ui Imair?",1,17.0,13.0
205467,1,"I've asked Jza84 if he could have a go at drawing a new plan, he's asking if we have any source material he could work from. The only one I can think of is the plan currently in the article, do you have any others?",0,13.0,21.0
201981,0,"Corrections, make that four terms: I pick a car and swap, I pick a goat and swap, I pick a car and do not swap, I pick a goat and do not swap. Who cares about doors or door numbers?",-1,13.0,5.0
117167,0,"I did notice your initial post to my talk page, but five minutes later it was removed by <url>. Is this a shared IP address?",0,13.0,9.0
627665,1,"All I'm trying to say is that calling someone you're in a content dispute with a vandal isn't right. Let me ask you this, how do we stop the warring and conflict between users on Wikipedia that have real disputes outside Wikipedia?",0,17.0,1.0
618715,0,If a main or major purpose of your presence here is to cause drama then I would support your being indefed. Am I misunderstanding something?,-1,9.0,5.0
281622,0,Noticed you've been holding the fort alone... again :) Thought I'd drop by and say hello. Surely your sanity has reached its limits by now?,1,21.0,13.0
141496,0,"Hi Cmadler, I've written a new ALT hook at the <person> that I think addresses your concerns.  Could you sign off on the nomination?",1,17.0,21.0
260618,0,"Advice please (or do I approach my adopter about this?). I am tempted to put in the RN article that Lynn once appeared in a Leonard ad with the caption: 'Who else would listen to me bitch?"" (I could try and find the issue where the ad appeared), but although relevant to the article, I suspect this could be seen as puffery, considering I started the article?",0,17.0,13.0
401568,0,"Greetings, the Province of Alberta, through legislation, has designated a future highway that has an alignment and an assigned number, but has yet to be constructed. Is it premature to create an article on such a highway?",0,13.0,18.0
463170,0,"If Doxiedana comes back to Wikipedia and asks me to restore her userpage, I will consider it. Are you claiming Doxiedana as your alternate account?",0,13.0,7.0
380636,0,"True, tho in reality I should have just blocked the sock tpar from the beginning.  Don't we usually do that to force them to request unblocking on the main account?",0,13.0,17.0
191484,0,I don't understand the reason for <url>. Would you please explain it to me?,1,17.0,15.0
141877,0,"Do your sources have the dates of birth and death for <url>, which I just created? And, while I'm on the topic, any information regarding his playing career (if applicable)?",0,13.0,9.0
134055,0,"Vaguely connected, because I don't feel like starting a new section. Have you seen <url>?",0,13.0,11.0
621837,0,And can you point me to a statement of that company where they say that they release their images into the <url>? Or can you provide proof that their copyright has expired?,0,13.0,17.0
459409,1,Please put them all back!  Are you on DSL?,0,17.0,1.0
560278,1,Transport not geeky if an area is unserviced. Are nights and w/ends?,0,13.0,21.0
37677,0,Why do you contend that New Atheism and Atheism 3.0 are unrelated? They are so intermingled that people have difficulty discerning which is which?,-1,9.0,15.0
133626,0,Thanks.  Beer?,1,17.0,15.0
357026,0,"Well done on adding references, I've expanded intro to cover whole article but what i've added needs to be tightened a little. Looks close to GA, were you going to nominate soon or planning to take to FAC?",0,17.0,13.0
39705,0,"You reverted my removal of the ""to critical acclaim"" description from this article. I cannot see where in <url> there is a basis for that claim -  it looks like a neutral factual review to me?",-1,9.0,13.0
476437,0,(S)he seems to have violated the spirit of 3RR <url>. How do we deal with this guy?,-1,13.0,9.0
627331,0,"Incidentally, your username seems familiar. Do you contribute to SPGB-related forums by any chance?",0,17.0,9.0
604319,0,<url> suddenly has a bunch of new entries for today. Did you change the program?,-1,13.0,9.0
627448,0,"I wasn't planning on it before I asked you about it. I figured, afterwards, why inquire if the template's really too long as it is?",0,13.0,5.0
341053,0,"Also, all in all, I think Batman should be changed to <url>, not <url>, as the latter refers to those with superhuman powers or abilities, which he lacks. Thoughts?",0,13.0,17.0
84622,0,<url> shows that Geo Swan has become active and <url> indicates that the problems mentioned at the RfC may be continuing. Would you close the RfC with the drafted summary?,0,13.0,17.0
218513,0,"I'd like to try it out at FAC, after Friday. Would you be willing to co-nom?",1,17.0,21.0
569183,0,Not sure why I got <url> from you. Had I tagged it?,-1,9.0,13.0
186097,0,"Good job working on the list, thanks. Could you make sure you move them from ""To do"" to ""Done"" when you finish?",1,21.0,25.0
626556,0,"Done, I think. How does that look?",0,13.0,17.0
477251,0,"Qui tacet consentire videtur?  Do we have ""consensus"" on this yet, or is an RM required?",0,13.0,17.0
40149,0,<url> is up for deletion. Can you find some sources in Belarusian?,0,13.0,17.0
528758,0,"#On the other hand, linking years of actual encyclopedic events to ""1949 in NASCAR"" or ""1950 in motor racing"" <s>gives us a tool for eventually building those year-in-topic articles</s> automatically builds those categories.  Where some don't exist yet (like 1949 in both NASCAR and motor racing), are we better off adding the desired link and letting it be redlinked until the article is created, or just leaving it unlinked or wikilinked to the general year article such as <url>?",0,13.0,9.0
620894,0,"A word changed or omitted here and there is normal (I notice this because I'm deaf as a post and find myself turning on the captions constantly when I watch DVDs), but the discrepancies are quite pervasive, so much as to change the tone, if note the content, of the dialogue, which definitely is not normal.  Do you think I need to expand my edit to make that point?",0,13.0,18.0
394293,1,"I have been watching the vote page, but I did not even see your proposal.  What were you suggesting?",0,17.0,7.0
541905,0,thank you very much for your patience and for listening. how do you think is the best way to resolve these issues?,1,21.0,25.0
59965,0,"Hi, not sure exactly what you are asking, the three web refs you list (IUCN, Birdlife, Audubon) all work fine for me, possible a server might have been down temporally, since these rarely give trouble otherwise? Or have I misunderstood your question?",0,17.0,9.0
465049,0,Hi! What would you like help with in particular?,1,21.0,17.0
28387,0,"Sovereignty is something a thing, in this case Japan, possesses, hence the apostrophe. So what's the problem?",-1,9.0,6.0
341878,1,"You removed the reviews and their cites from <url> and left a summary saying use them in album pages, of which there are none for this band (just a few singles). Since I don't plan to make any, where would this information and the logo be appropriate?",0,13.0,21.0
403063,0,"Hi there, I always thought <url> was originally AE&CI, not AE&I.  Do you have a reference for AE&I?",0,13.0,17.0
28255,1,If the deleted image only has a single character then no need to restore. Would you be against adding an image illustrating the 4 protagonist dinosaurs?,1,17.0,25.0
50455,0,I noticed that you have a little note at the top saying your status. How do you do that?,1,17.0,12.0
421074,0,"If a page is deleted, and then recreated as something different, can the original be recovered with the original history? Also, if a page is moved to a new title, and then moved back to the original title, is there any way to recover the original talk page?",0,13.0,13.0
66549,1,"re: <url> edit. Then let me ask you, what exactly was offensive about them?",-1,13.0,1.0
440874,0,I have moved the navbox and the noinclude of the <url> to <url> because it would be stupid seeing an article called Template:PDC Top 16 when it is showing the top 20 players. Your thoughs?,0,17.0,9.0
207227,0,"In the article 613 mitzvot,  in the list of enumirators,  some of the books are listed in red and some in blue. Any significance?",0,13.0,17.0
279250,0,OK I've created the following test page: <url>. Tell me if you have a problem with it?,1,17.0,9.0
232916,0,"Hi. Wouldn't you say that creating a <url> instead of just ""in Europe"", and functioning as a subcategory of <url>, would have been a better solution?",0,17.0,13.0
92289,0,"I saw you removed the copyright CSD from Universum University as being ""unclear copyright status"".  What am I missing?",-1,13.0,8.0
292271,1,"Sounds good then.  In this case, would it be wise to simply remove the ""influence"" field since it simply overlaps with ""subjects""?",1,17.0,25.0
475477,0,"Thanks, looks like <url> needs some fixin'. By the way, are you honestly ok with me bothering you like this?",1,21.0,17.0
151334,0,"I am trying to use <url> but can't find ""Preview on first edit"" to set it and when I use the tool I can't find ""Start CommonsHelper"". Can you help?",0,17.0,13.0
507287,0,"Oh by the way I do drugs too, so we should get along together!  Friends?",0,13.0,16.0
39454,0,"Which was, to my knowledge, notabilified. Is that a word?",0,13.0,9.0
342335,0,"<url> <url> version, but mighty all the same. Am I wrong?",0,13.0,9.0
130328,1,"""It doesn't seem like there is anything here worth merging which isn't in other articles already"" - in which articles? What is your knowledge of the Soviet system?",0,13.0,21.0
618831,0,Did you discuss it with the user? Did you ask him/her to redact or remove it?,0,17.0,11.0
624081,1,You lived next to her? What did you do wrong?,-1,13.0,1.0
78933,0,Re <url>: I reverted once. Shouldn't I get a cut of the proceeds?,-1,9.0,13.0
563575,0,GorillaWarfare- I don't know if you saw my reply on my talk page. Are you interested in being my mentor for the GU De-Ba'athification article?,1,17.0,21.0
475873,1,Here's <url> and <url>. Think these cleanings were appropiately made or were a few spots incorrect?,0,13.0,21.0
627703,0,"So in summing up, I think that ""7 innings played and 150 runs scored"" is a good solution. What do you think?",0,13.0,18.0
522763,0,There are many articles without an infobox image because nobody has found a free alternative. Wasn't there one of Singer at Comic-Con ages ago?,0,13.0,9.0
19538,0,"Hey, thanks for your contributions here :). Would you mind referencing them to conform with wiki-policy?",1,21.0,25.0
201198,0,Question: how do we move the content from the existing page to the new page?  How do we reference the space to the new page?,0,13.0,17.0
47508,0,What does the People People magazine say? Does it give Susan's birthday or just say she is 48?,0,13.0,13.0
192696,0,"Lol, yes, simply! I would have no objection to something like this ""According to "".... Records"" the song was sent to mainstream radio as the official third single in may."" OR something?",0,17.0,21.0
262448,0,"The items in  question  would have their notability  already  asserted in  their own Wikipedia pages -  or is this not  a correct  assumption? How can we resolve this, and how can we adapt our future preparation  of, and reviewing of GAC, if in fact it is necessary?",0,15.0,11.0
21885,0,Interesting illustration on the PrIze law page of a Zeppelin taking a Norwegian vessel as a prize in 1917.  I wonder whether you could point me to a source for more information on this incident?,1,17.0,16.0
100821,0,Does this <url> mean that individuals (e.g. Salvador Abascal) should be removed from category:antisemitism and its child categories?,0,13.0,13.0
624157,1,I did not have intention to put the username signature into any article. Where did you find it?,0,13.0,20.0
81143,0,You're welcome. Do you have an opinion as to whether they would be worth adding to <url>?,1,17.0,21.0
215153,0,I haven't uploaded any more to Wiki because they tend to be more detailed and rather more abstruse. Have you had a look at Barry Burnham's book from Oxbow of 2004?,0,13.0,17.0
297648,0,How is the disc? Would you like the peer review to resume?,0,17.0,13.0
611731,0,"Can I use a manga image colored by myself? There won't be any problems with the lisense, right?",1,17.0,16.0
3490,1,Many thanks. I'm afraid I don't know the reel - is it played in your part or the world?,1,17.0,24.0
261531,0,"I'm not sure what needs doing now, or if there are further modifications required (this is the first article I've ever nominated for GA). Is there anything you can point me in the direction of?",0,13.0,17.0
106274,0,"I'm in Outer Mongolia from the 27th till the 10th, UB, Hovsgol, UB. Maybe we can meet?",1,17.0,16.0
106275,0,I just sent you an email. Did it work?,0,13.0,17.0
623536,0,"The section starting with '''a philosophical defeat, etc''' is somewhat informal in style.  Could you try to eliminate solecisms when you get a chance?",1,17.0,11.0
494758,0,you recently deleted <url>.  can you tell me where is the AfD debate on that article?,-1,13.0,9.0
106186,0,"(undent) The original legend had a green bar for ""claimed by India""... but I don't see any green areas in the map. Do you?",0,13.0,13.0
17795,0,"Hello, Jeff79. Would you weigh in on the above linked discussion regarding an edit you made?",1,17.0,17.0
211903,1,"I managed to find full squads for the <url> - among others - but I'm finding one of the players hard to identify. Do you know who Mura is, on Marseille's bench?",0,13.0,21.0
473093,1,I am surprise at how often legitimate unblock requests appear at <url>.  Have you been watching that page?,0,13.0,21.0
498529,0,So you exchanged my suggestion with an ''expired'' nomination... Right?,-1,9.0,13.0
587576,1,Does it work for multiple OT games?  Or should all OT's be combined into one box?,0,13.0,21.0
579888,0,"Hi, I saw you protected <url> (<url>, <url>, <url>). In light of their signing to <url>, their <url>, <url>, and <url> <url> <url>, would you mind unprotecting it so I can give it a better treatment?",0,13.0,18.0
251506,0,An IP is complaining that I'm violating policy by removing unlinked nonnotable band members from the notable natives and residents section of <url>.  Can you help me please?,1,17.0,21.0
278434,0,"Aren't you supposed to move a page rather than just copy and paste it, to preserve the edit history for copyright purposes? And don't you have to move the talk page too?",0,13.0,11.0
602055,1,How many times do I have to revert you before you stop? Do you want to get blocked?,-1,1.0,9.0
348677,0,The <url> contained a number of British Army cavalry units from formation. Does this make it an <url> division rather than a (British) Indian division?,0,13.0,13.0
345103,0,"Why tag for deletion? It was obviously a new user's attempt at creating a disambiguation page, why not clean it up?",-1,5.0,9.0
623223,1,"But if there is no evidence that it has been downgraded, shouldn't it be kept as a Cat. 2?",0,13.0,20.0
44566,0,...Ronald Reagan is dead??,0,13.0,13.0
476075,0,"For example, take a look at <url> and <url>. What supports this?",0,13.0,13.0
364453,0,"Why did you erase the <url> page?  I was working on that article, and his notability is not disputed?",-1,9.0,5.0
629693,0,"In addition to xe1 xe2 xe3 xe0 xe7 xe9 xea xed xf3 xf4 xf5 xfa, I noticed that Portuguese uses - in the middle of words. When do you use -?",0,13.0,17.0
330257,0,Please see <url>. Can you help?,1,21.0,13.0
440066,0,"The status changer is broken because wputil can't find the edittoken. Neither can I actually, where is it stored?",0,13.0,17.0
623829,0,"I do not, nor have I ever used other accounts on Wikipedia. Didn't you ask me this before?",-1,9.0,13.0
477399,0,Thanks for your advice on my problems with categories. Perhaps someone should change the instructions?,1,21.0,16.0
336138,0,"I've heard Greeks pronounce the name of the letter ''I'' as ''yota''.  What do you intend ""giota"" to sound like?",0,13.0,16.0
509515,1,"Funny, you could not tell it was me... who else would it be??",0,13.0,4.0
429967,0,"Hi Ive been trying to clean the English version of this and the abandoned village to see if they can be on ""did you know"". Could you check the pages and get back to me?",0,17.0,13.0
470260,0,What articles are you currently working on improving and/or writing? Anything?,0,13.0,9.0
597703,0,"that hotcat lockup, was like an edit conflict, so i tried a backup and re-enter.  thanks for the assistance, i'm using the old layout, so would the new view affect my hotcat category edits?",0,17.0,13.0
26850,0,Why you undid mi edition????,-1,13.0,5.0
112012,0,Miten sxe4 osaat nii hyvin suomee jos sun xe4idinkieli on kumminki englanti? Onks sul suomenkieliset vanhemmat tai jotai vai ootsxe4 vaa opiskellu ite tosi paljo suomee?,0,13.0,13.0
468416,0,Please see <url>. Could you help with the list on the talk page?,1,17.0,21.0
129071,0,Dlaczego usunu0105u0142eu015b ze sku0142adu Kas(z?)aka?,0,13.0,13.0
219360,1,"I hate to roll back 26 edits in a row, but I see a lot of good stuff, a lot of questionable and non-NPOV stuff, not much (if anything) in the way of citation, and a ton of misspellings.  Can we discuss these edits before imposing them, please?",1,21.0,9.0
554641,1,"Can I ask why you deleted this AfD as ""A3: Article has no meaningful, substantive content""?  It obviously did have meaningful content; was there any reason it couldn't simply be closed like any other AfD?",-1,9.0,17.0
414976,0,"Hello. Regarding <url>, could you tell me what supports this being a free image?",0,17.0,13.0
600770,0,He's still got the youtube link on there even after your reversion. How does once vs. 25 times or so make any difference?,-1,13.0,9.0
395319,0,Hi old friend! Would you mind unprotecting my user/talkpages please?,1,21.0,17.0
555761,1,"Quite. Do you know why, though?",0,13.0,21.0
129287,0,Fair enough. So when can I change it back without getting blocked?,0,13.0,10.0
290546,0,Don't threaten me as that is not vandalism. What is wrong with a nude photo of Barack's mom?,-1,5.0,9.0
531762,0,"When someone tags articles using non-existent criteria, there's no way the articles should be deleted. The deleting admin has restored Reviewmageddon now, so it seems it's sorted out?",0,13.0,19.0
40685,1,"Anyway, if you feel that strongly about it we should at least add a summary. Whats you think?",0,9.0,22.0
363723,1,I have one last question about the SPI I filed et al. before I put this ugly chapter of my time here behind me; should the <url> sock not be tagged with <code><nowiki><person></nowiki></code>?,-1,13.0,3.0
461446,1,I haven't been lately as I've been pretty busy in real life. Is there something you'd like me to check out?,0,17.0,2.0
108524,0,"Lionel, tell me the truth.  How long have you known BelloMello was wMo?",-1,13.0,9.0
137760,1,I have been working on this with an expert in the field to fix this article.  Do you think we are making progress?,0,13.0,21.0
598159,0,Doing too many things at once?  Not listening ?,-1,9.0,1.0
599383,0,<url> is the featured article on the main page.  Is that not supposed to be protected?,0,13.0,9.0
553361,0,Major re-write now done.  Can you find the other species in sections ''Antirrhinum'' and ''Orontium''?,0,13.0,17.0
111176,0,Hi. Would you be interested in reviewing <url> for its GA nomination?,1,21.0,13.0
417263,0,Not too sure now you come to mention it. Do i need to annihilate it?,-1,13.0,6.0
379056,0,Is there a way you can advise on how I can get my page back to make edits to it??,0,13.0,17.0
590164,0,"It's a sand box, a guide for future topics. It is a copyright even if not in the main namespace?",0,13.0,19.0
321873,1,Thanks for the edit.  Do you have any informaytion on <url> and artists associated with <url>?,1,17.0,25.0
253118,0,"OK then. What's your problem with putting this in the lead : ""is one of the <url> counties of the <url> and "" ?",-1,9.0,5.0
44105,0,-- Bit confused by your DYK nom.  Surely the world's first gasoline automobile was created by <url> four years earlier?,-1,13.0,5.0
132421,0,<url> seems a bit bizarre. Why nowrap date fields in cite templates?,-1,9.0,13.0
132426,0,"Why avoid it? Is ""November 6,<br>2010"" somehow a more desired rendering than ""6 November<br>2010""?",-1,13.0,18.0
143271,1,"Now that I thought we had this figured out as clean and simple, but Google has expanded their street view to the south end of Smith-Dorrien Trail which shows a sign naming it Trail<url> rather than Spray Lakes Road. What do we do if there is a contradiction between a reliable map (the Canmore map) and actual signage?",0,13.0,21.0
625567,0,"It already look great. BTW, what are your thoughts about the previous post on the names of the other post office and rates lists?",1,17.0,19.0
110401,0,Have you received the 1972 Encyclopedia of PNG you mentioned during the discussion about <url>? Was there a detailed entry for Dagora?,0,13.0,17.0
624966,0,But the template didnxb4t refer to any problems. What are the problems?,0,13.0,17.0
8316,0,"Look at <person> for an even stronger example and the link <code><nowiki><url></nowiki></code> <url>.   Without the redlink, how would the new article creator be guided to create under <url> rather than <url> ?",0,13.0,18.0
453164,0,"I just traced an IP you just blocked for six months, <url>, and it is a school IP. Is this block an anonymous only block, or is it a full block?",0,13.0,17.0
467554,0,Is this your photo? Is this the tall tower that's in the downtown area?,0,13.0,17.0
167072,0,"Hello Sirmyles, I noticed a puzzling section on <url> that could only have been written by you (about the parallels with Shiite law). I would appreciate if you could identify a source that could possibly support this assertion?",1,17.0,15.0
406045,1,"Well, you leaved me also curious. Why was it not appropriate?",-1,9.0,17.0
396833,0,"I seem to be doing something wrong moving pages to wiktionary, because when I complete a move to <url>, it just stays there as though there were nothing ""special"" about that move target. What am I doing wrong?",0,13.0,17.0
350123,0,I want my name to get a fancy colour. Where do i go for this?,0,13.0,9.0
469365,0,I Mean hes been really sucessful why not???,-1,13.0,9.0
556931,0,The history section appears to be copied and pasted directly from somewhere. Is this a copyvio issue?,0,13.0,17.0
622922,0,That is weird. What happens if you create Usor:Rolandus?,0,13.0,11.0
230539,0,"So you reverted my edit, rstoring a badly written sentence that includes a point that is neither germane to the topic nor supported by a citation. Yeah, that really helped, didn't it?",-1,1.0,5.0
47488,0,"Do you have ECE volume 4 (queen endings)?  If so, how many diagrammed positions does it have?",0,13.0,17.0
153420,0,I see that KarBot is editing User Talk Pages.  Is this deliberate?,-1,13.0,9.0
625941,1,"I'm not seeing a problem, a few minor formatting issues. What specifically did you think was weird?",0,13.0,21.0
579732,0,"In addition, I wonder what Encyclopedist is up to now - he claims that he has gained adminship under another account while simutaneously vandalizing using other socks. Should we attempt to seek out his other accounts and have them blocked and/or desysopped?",0,13.0,16.0
43587,0,I disagree with your edit of the 21st of November.  Would you object to me inserting a new version based around the word 'Notwithstanding'?,1,17.0,21.0
106262,0,Mmm its a little difficult to see on the new one. How about the one on the right?,0,13.0,18.0
328371,1,"Regarding ""within the church"", the problem is on one end that purring that prepositional at the beginning feels very clunky, but that other formulations almost all result in something like ""at ... at"", which is no better. I can't see a way to just juggle the sentence, so a different structure seems to be necessary; maybe a formulation with a verb like ""contains"" or ""include"" instead would work better?",0,13.0,21.0
622815,0,"Self-follow-up: Also, while sometimes the status quo should be maintained, by supporting it in this case, you're also supporting a ""revert-first, ask questions later"" approach to dealing with good faith edits. Is that really what you want?",-1,9.0,11.0
509171,0,"By revert all user contributions, do you mean '''all''' contributions? or just all contributions to one article?",0,13.0,10.0
